Date,Country/Region,Confirmed,Recovered,Deaths
4/12/20,Germany,127854,60300,3022
4/13/20,Germany,130072,64300,3194
4/14/20,Germany,131359,68200,3294
4/15/20,Germany,134753,72600,3804
4/16/20,Germany,137698,77000,4052
4/17/20,Germany,141397,83114,4352
4/18/20,Germany,143342,85400,4459
1/22/20,Ghana,0,0,0
1/23/20,Ghana,0,0,0
1/24/20,Ghana,0,0,0
1/25/20,Ghana,0,0,0
1/26/20,Ghana,0,0,0
1/27/20,Ghana,0,0,0
1/28/20,Ghana,0,0,0
1/29/20,Ghana,0,0,0
1/30/20,Ghana,0,0,0
1/31/20,Ghana,0,0,0
2/1/20,Ghana,0,0,0
2/2/20,Ghana,0,0,0
2/3/20,Ghana,0,0,0
2/4/20,Ghana,0,0,0
2/5/20,Ghana,0,0,0
2/6/20,Ghana,0,0,0
2/7/20,Ghana,0,0,0
2/8/20,Ghana,0,0,0
2/9/20,Ghana,0,0,0
2/10/20,Ghana,0,0,0
2/11/20,Ghana,0,0,0
2/12/20,Ghana,0,0,0
2/13/20,Ghana,0,0,0
2/14/20,Ghana,0,0,0
2/15/20,Ghana,0,0,0
2/16/20,Ghana,0,0,0
2/17/20,Ghana,0,0,0
2/18/20,Ghana,0,0,0
2/19/20,Ghana,0,0,0
2/20/20,Ghana,0,0,0
2/21/20,Ghana,0,0,0
2/22/20,Ghana,0,0,0
2/23/20,Ghana,0,0,0
2/24/20,Ghana,0,0,0
2/25/20,Ghana,0,0,0
2/26/20,Ghana,0,0,0
2/27/20,Ghana,0,0,0
2/28/20,Ghana,0,0,0
2/29/20,Ghana,0,0,0
3/1/20,Ghana,0,0,0
3/2/20,Ghana,0,0,0
3/3/20,Ghana,0,0,0
3/4/20,Ghana,0,0,0
3/5/20,Ghana,0,0,0
3/6/20,Ghana,0,0,0
3/7/20,Ghana,0,0,0
3/8/20,Ghana,0,0,0
3/9/20,Ghana,0,0,0
3/10/20,Ghana,0,0,0
3/11/20,Ghana,0,0,0
3/12/20,Ghana,0,0,0
3/13/20,Ghana,0,0,0
3/14/20,Ghana,3,0,0
3/15/20,Ghana,6,0,0
3/16/20,Ghana,6,0,0
3/17/20,Ghana,7,0,0
3/18/20,Ghana,7,0,0
3/19/20,Ghana,11,0,0
3/20/20,Ghana,16,0,0
3/21/20,Ghana,19,0,1
3/22/20,Ghana,23,0,1
3/23/20,Ghana,27,0,2
3/24/20,Ghana,53,0,2
3/25/20,Ghana,93,0,4
3/26/20,Ghana,132,1,4
3/27/20,Ghana,137,2,4
3/28/20,Ghana,141,2,5
3/29/20,Ghana,152,2,5
3/30/20,Ghana,152,2,5
3/31/20,Ghana,161,31,5
4/1/20,Ghana,195,31,5
4/2/20,Ghana,204,31,5
4/3/20,Ghana,205,31,5
4/4/20,Ghana,205,31,5
4/5/20,Ghana,214,31,5
4/6/20,Ghana,214,31,5
4/7/20,Ghana,287,31,5
4/8/20,Ghana,313,34,6
4/9/20,Ghana,378,3,6
4/10/20,Ghana,378,4,6
4/11/20,Ghana,408,4,8
4/12/20,Ghana,566,4,8
4/13/20,Ghana,566,4,8
4/14/20,Ghana,636,17,8
4/15/20,Ghana,636,17,8
4/16/20,Ghana,641,83,8
4/17/20,Ghana,641,83,8
4/18/20,Ghana,834,99,9
1/22/20,Greece,0,0,0
1/23/20,Greece,0,0,0
1/24/20,Greece,0,0,0
1/25/20,Greece,0,0,0
1/26/20,Greece,0,0,0
1/27/20,Greece,0,0,0
1/28/20,Greece,0,0,0
1/29/20,Greece,0,0,0
1/30/20,Greece,0,0,0
1/31/20,Greece,0,0,0
2/1/20,Greece,0,0,0
2/2/20,Greece,0,0,0
2/3/20,Greece,0,0,0
2/4/20,Greece,0,0,0
2/5/20,Greece,0,0,0
2/6/20,Greece,0,0,0
2/7/20,Greece,0,0,0
2/8/20,Greece,0,0,0
2/9/20,Greece,0,0,0
2/10/20,Greece,0,0,0
2/11/20,Greece,0,0,0
2/12/20,Greece,0,0,0
2/13/20,Greece,0,0,0
2/14/20,Greece,0,0,0
2/15/20,Greece,0,0,0
2/16/20,Greece,0,0,0
2/17/20,Greece,0,0,0
2/18/20,Greece,0,0,0
2/19/20,Greece,0,0,0
2/20/20,Greece,0,0,0
2/21/20,Greece,0,0,0
2/22/20,Greece,0,0,0
2/23/20,Greece,0,0,0
2/24/20,Greece,0,0,0
2/25/20,Greece,0,0,0
2/26/20,Greece,1,0,0
2/27/20,Greece,3,0,0
2/28/20,Greece,4,0,0
2/29/20,Greece,4,0,0
3/1/20,Greece,7,0,0
3/2/20,Greece,7,0,0
3/3/20,Greece,7,0,0
3/4/20,Greece,9,0,0
3/5/20,Greece,31,0,0
3/6/20,Greece,45,0,0
3/7/20,Greece,46,0,0
3/8/20,Greece,73,0,0
3/9/20,Greece,73,0,0
3/10/20,Greece,89,0,0
3/11/20,Greece,99,0,1
3/12/20,Greece,99,0,1
3/13/20,Greece,190,0,1
3/14/20,Greece,228,8,3
3/15/20,Greece,331,8,4
3/16/20,Greece,331,8,4
3/17/20,Greece,387,8,5
3/18/20,Greece,418,8,5
3/19/20,Greece,418,8,6
3/20/20,Greece,495,19,6
3/21/20,Greece,530,19,13
3/22/20,Greece,624,19,15
3/23/20,Greece,695,19,17
3/24/20,Greece,743,29,20
3/25/20,Greece,821,36,22
3/26/20,Greece,892,36,26
3/27/20,Greece,966,52,28
3/28/20,Greece,1061,52,32
3/29/20,Greece,1156,52,38
3/30/20,Greece,1212,52,43
3/31/20,Greece,1314,52,49
4/1/20,Greece,1415,52,50
4/2/20,Greece,1544,61,53
4/3/20,Greece,1613,78,63
4/4/20,Greece,1673,78,68
4/5/20,Greece,1735,78,73
4/6/20,Greece,1755,269,79
4/7/20,Greece,1832,269,81
4/8/20,Greece,1884,269,83
4/9/20,Greece,1955,269,87
4/10/20,Greece,2011,269,92
4/11/20,Greece,2081,269,93
4/12/20,Greece,2114,269,98
4/13/20,Greece,2145,269,99
4/14/20,Greece,2170,269,101
4/15/20,Greece,2192,269,102
4/16/20,Greece,2207,269,105
4/17/20,Greece,2224,269,108
4/18/20,Greece,2235,269,110
1/22/20,Grenada,0,0,0
1/23/20,Grenada,0,0,0
1/24/20,Grenada,0,0,0
1/25/20,Grenada,0,0,0
1/26/20,Grenada,0,0,0
1/27/20,Grenada,0,0,0
1/28/20,Grenada,0,0,0
1/29/20,Grenada,0,0,0
1/30/20,Grenada,0,0,0
1/31/20,Grenada,0,0,0
2/1/20,Grenada,0,0,0
2/2/20,Grenada,0,0,0
2/3/20,Grenada,0,0,0
2/4/20,Grenada,0,0,0
2/5/20,Grenada,0,0,0
2/6/20,Grenada,0,0,0
2/7/20,Grenada,0,0,0
2/8/20,Grenada,0,0,0
2/9/20,Grenada,0,0,0
2/10/20,Grenada,0,0,0
2/11/20,Grenada,0,0,0
2/12/20,Grenada,0,0,0
2/13/20,Grenada,0,0,0
2/14/20,Grenada,0,0,0
2/15/20,Grenada,0,0,0
2/16/20,Grenada,0,0,0
2/17/20,Grenada,0,0,0
2/18/20,Grenada,0,0,0
2/19/20,Grenada,0,0,0
2/20/20,Grenada,0,0,0
2/21/20,Grenada,0,0,0
2/22/20,Grenada,0,0,0
2/23/20,Grenada,0,0,0
2/24/20,Grenada,0,0,0
2/25/20,Grenada,0,0,0
2/26/20,Grenada,0,0,0
2/27/20,Grenada,0,0,0
2/28/20,Grenada,0,0,0
2/29/20,Grenada,0,0,0
3/1/20,Grenada,0,0,0
3/2/20,Grenada,0,0,0
3/3/20,Grenada,0,0,0
3/4/20,Grenada,0,0,0
3/5/20,Grenada,0,0,0
3/6/20,Grenada,0,0,0
3/7/20,Grenada,0,0,0
3/8/20,Grenada,0,0,0
3/9/20,Grenada,0,0,0
3/10/20,Grenada,0,0,0
3/11/20,Grenada,0,0,0
3/12/20,Grenada,0,0,0
3/13/20,Grenada,0,0,0
3/14/20,Grenada,0,0,0
3/15/20,Grenada,0,0,0
3/16/20,Grenada,0,0,0
3/17/20,Grenada,0,0,0
3/18/20,Grenada,0,0,0
3/19/20,Grenada,0,0,0
3/20/20,Grenada,0,0,0
3/21/20,Grenada,0,0,0
3/22/20,Grenada,1,0,0
3/23/20,Grenada,1,0,0
3/24/20,Grenada,1,0,0
3/25/20,Grenada,1,0,0
3/26/20,Grenada,7,0,0
3/27/20,Grenada,7,0,0
3/28/20,Grenada,7,0,0
3/29/20,Grenada,9,0,0
3/30/20,Grenada,9,0,0
3/31/20,Grenada,9,0,0
4/1/20,Grenada,9,0,0
4/2/20,Grenada,10,0,0
4/3/20,Grenada,12,0,0
4/4/20,Grenada,12,0,0
4/5/20,Grenada,12,0,0
4/6/20,Grenada,12,0,0
4/7/20,Grenada,12,0,0
4/8/20,Grenada,12,0,0
4/9/20,Grenada,12,0,0
4/10/20,Grenada,14,0,0
4/11/20,Grenada,14,0,0
4/12/20,Grenada,14,0,0
4/13/20,Grenada,14,0,0
4/14/20,Grenada,14,0,0
4/15/20,Grenada,14,0,0
4/16/20,Grenada,14,0,0
4/17/20,Grenada,14,6,0
4/18/20,Grenada,14,6,0
1/22/20,Guatemala,0,0,0
1/23/20,Guatemala,0,0,0
1/24/20,Guatemala,0,0,0
1/25/20,Guatemala,0,0,0
1/26/20,Guatemala,0,0,0
1/27/20,Guatemala,0,0,0
1/28/20,Guatemala,0,0,0
1/29/20,Guatemala,0,0,0
1/30/20,Guatemala,0,0,0
1/31/20,Guatemala,0,0,0
2/1/20,Guatemala,0,0,0
2/2/20,Guatemala,0,0,0
2/3/20,Guatemala,0,0,0
2/4/20,Guatemala,0,0,0
2/5/20,Guatemala,0,0,0
2/6/20,Guatemala,0,0,0
2/7/20,Guatemala,0,0,0
2/8/20,Guatemala,0,0,0
2/9/20,Guatemala,0,0,0
2/10/20,Guatemala,0,0,0
2/11/20,Guatemala,0,0,0
2/12/20,Guatemala,0,0,0
2/13/20,Guatemala,0,0,0
2/14/20,Guatemala,0,0,0
2/15/20,Guatemala,0,0,0
2/16/20,Guatemala,0,0,0
2/17/20,Guatemala,0,0,0
2/18/20,Guatemala,0,0,0
2/19/20,Guatemala,0,0,0
2/20/20,Guatemala,0,0,0
2/21/20,Guatemala,0,0,0
2/22/20,Guatemala,0,0,0
2/23/20,Guatemala,0,0,0
2/24/20,Guatemala,0,0,0
2/25/20,Guatemala,0,0,0
2/26/20,Guatemala,0,0,0
2/27/20,Guatemala,0,0,0
2/28/20,Guatemala,0,0,0
2/29/20,Guatemala,0,0,0
3/1/20,Guatemala,0,0,0
3/2/20,Guatemala,0,0,0
3/3/20,Guatemala,0,0,0
3/4/20,Guatemala,0,0,0
3/5/20,Guatemala,0,0,0
3/6/20,Guatemala,0,0,0
3/7/20,Guatemala,0,0,0
3/8/20,Guatemala,0,0,0
3/9/20,Guatemala,0,0,0
3/10/20,Guatemala,0,0,0
3/11/20,Guatemala,0,0,0
3/12/20,Guatemala,0,0,0
3/13/20,Guatemala,0,0,0
3/14/20,Guatemala,1,0,0
3/15/20,Guatemala,1,0,0
3/16/20,Guatemala,2,0,1
3/17/20,Guatemala,6,0,1
3/18/20,Guatemala,6,0,1
3/19/20,Guatemala,9,0,1
3/20/20,Guatemala,12,0,1
3/21/20,Guatemala,17,0,1
3/22/20,Guatemala,19,0,1
3/23/20,Guatemala,20,0,1
3/24/20,Guatemala,21,0,1
3/25/20,Guatemala,24,4,1
3/26/20,Guatemala,25,4,1
3/27/20,Guatemala,28,4,1
3/28/20,Guatemala,34,10,1
3/29/20,Guatemala,34,10,1
3/30/20,Guatemala,36,10,1
3/31/20,Guatemala,38,12,1
4/1/20,Guatemala,39,12,1
4/2/20,Guatemala,47,12,1
4/3/20,Guatemala,50,12,1
4/4/20,Guatemala,61,15,2
4/5/20,Guatemala,61,15,2
4/6/20,Guatemala,70,15,3
4/7/20,Guatemala,77,17,3
4/8/20,Guatemala,87,17,3
4/9/20,Guatemala,95,17,3
4/10/20,Guatemala,126,17,3
4/11/20,Guatemala,137,19,3
4/12/20,Guatemala,155,19,5
4/13/20,Guatemala,156,19,5
4/14/20,Guatemala,167,19,5
4/15/20,Guatemala,180,19,5
4/16/20,Guatemala,196,19,5
4/17/20,Guatemala,214,21,7
4/18/20,Guatemala,235,21,7
1/22/20,Guinea-Bissau,0,0,0
1/23/20,Guinea-Bissau,0,0,0
1/24/20,Guinea-Bissau,0,0,0
1/25/20,Guinea-Bissau,0,0,0
1/26/20,Guinea-Bissau,0,0,0
1/27/20,Guinea-Bissau,0,0,0
1/28/20,Guinea-Bissau,0,0,0
1/29/20,Guinea-Bissau,0,0,0
1/30/20,Guinea-Bissau,0,0,0
1/31/20,Guinea-Bissau,0,0,0
2/1/20,Guinea-Bissau,0,0,0
2/2/20,Guinea-Bissau,0,0,0
2/3/20,Guinea-Bissau,0,0,0
2/4/20,Guinea-Bissau,0,0,0
2/5/20,Guinea-Bissau,0,0,0
2/6/20,Guinea-Bissau,0,0,0
2/7/20,Guinea-Bissau,0,0,0
2/8/20,Guinea-Bissau,0,0,0
2/9/20,Guinea-Bissau,0,0,0
2/10/20,Guinea-Bissau,0,0,0
2/11/20,Guinea-Bissau,0,0,0
2/12/20,Guinea-Bissau,0,0,0
2/13/20,Guinea-Bissau,0,0,0
2/14/20,Guinea-Bissau,0,0,0
2/15/20,Guinea-Bissau,0,0,0
2/16/20,Guinea-Bissau,0,0,0
2/17/20,Guinea-Bissau,0,0,0
2/18/20,Guinea-Bissau,0,0,0
2/19/20,Guinea-Bissau,0,0,0
2/20/20,Guinea-Bissau,0,0,0
2/21/20,Guinea-Bissau,0,0,0
2/22/20,Guinea-Bissau,0,0,0
2/23/20,Guinea-Bissau,0,0,0
2/24/20,Guinea-Bissau,0,0,0
2/25/20,Guinea-Bissau,0,0,0
2/26/20,Guinea-Bissau,0,0,0
2/27/20,Guinea-Bissau,0,0,0
2/28/20,Guinea-Bissau,0,0,0
2/29/20,Guinea-Bissau,0,0,0
3/1/20,Guinea-Bissau,0,0,0
3/2/20,Guinea-Bissau,0,0,0
3/3/20,Guinea-Bissau,0,0,0
3/4/20,Guinea-Bissau,0,0,0
3/5/20,Guinea-Bissau,0,0,0
3/6/20,Guinea-Bissau,0,0,0
3/7/20,Guinea-Bissau,0,0,0
3/8/20,Guinea-Bissau,0,0,0
3/9/20,Guinea-Bissau,0,0,0
3/10/20,Guinea-Bissau,0,0,0
3/11/20,Guinea-Bissau,0,0,0
3/12/20,Guinea-Bissau,0,0,0
3/13/20,Guinea-Bissau,0,0,0
3/14/20,Guinea-Bissau,0,0,0
3/15/20,Guinea-Bissau,0,0,0
3/16/20,Guinea-Bissau,0,0,0
3/17/20,Guinea-Bissau,0,0,0
3/18/20,Guinea-Bissau,0,0,0
3/19/20,Guinea-Bissau,0,0,0
3/20/20,Guinea-Bissau,0,0,0
3/21/20,Guinea-Bissau,0,0,0
3/22/20,Guinea-Bissau,0,0,0
3/23/20,Guinea-Bissau,0,0,0
3/24/20,Guinea-Bissau,0,0,0
3/25/20,Guinea-Bissau,2,0,0
3/26/20,Guinea-Bissau,2,0,0
3/27/20,Guinea-Bissau,2,0,0
3/28/20,Guinea-Bissau,2,0,0
3/29/20,Guinea-Bissau,2,0,0
3/30/20,Guinea-Bissau,8,0,0
3/31/20,Guinea-Bissau,8,0,0
4/1/20,Guinea-Bissau,9,0,0
4/2/20,Guinea-Bissau,9,0,0
4/3/20,Guinea-Bissau,15,0,0
4/4/20,Guinea-Bissau,18,0,0
4/5/20,Guinea-Bissau,18,0,0
4/6/20,Guinea-Bissau,18,0,0
4/7/20,Guinea-Bissau,33,0,0
4/8/20,Guinea-Bissau,33,0,0
4/9/20,Guinea-Bissau,36,0,0
4/10/20,Guinea-Bissau,36,0,0
4/11/20,Guinea-Bissau,38,0,0
4/12/20,Guinea-Bissau,38,0,0
4/13/20,Guinea-Bissau,38,0,0
4/14/20,Guinea-Bissau,38,0,0
4/15/20,Guinea-Bissau,43,0,0
4/16/20,Guinea-Bissau,43,0,0
4/17/20,Guinea-Bissau,43,0,0
4/18/20,Guinea-Bissau,46,0,0
1/22/20,Guinea,0,0,0
1/23/20,Guinea,0,0,0
1/24/20,Guinea,0,0,0
1/25/20,Guinea,0,0,0
1/26/20,Guinea,0,0,0
1/27/20,Guinea,0,0,0
1/28/20,Guinea,0,0,0
1/29/20,Guinea,0,0,0
1/30/20,Guinea,0,0,0
1/31/20,Guinea,0,0,0
2/1/20,Guinea,0,0,0
2/2/20,Guinea,0,0,0
2/3/20,Guinea,0,0,0
2/4/20,Guinea,0,0,0
2/5/20,Guinea,0,0,0
2/6/20,Guinea,0,0,0
2/7/20,Guinea,0,0,0
2/8/20,Guinea,0,0,0
2/9/20,Guinea,0,0,0
2/10/20,Guinea,0,0,0
2/11/20,Guinea,0,0,0
2/12/20,Guinea,0,0,0
2/13/20,Guinea,0,0,0
2/14/20,Guinea,0,0,0
2/15/20,Guinea,0,0,0
2/16/20,Guinea,0,0,0
2/17/20,Guinea,0,0,0
2/18/20,Guinea,0,0,0
2/19/20,Guinea,0,0,0
2/20/20,Guinea,0,0,0
2/21/20,Guinea,0,0,0
2/22/20,Guinea,0,0,0
2/23/20,Guinea,0,0,0
2/24/20,Guinea,0,0,0
2/25/20,Guinea,0,0,0
2/26/20,Guinea,0,0,0
2/27/20,Guinea,0,0,0
2/28/20,Guinea,0,0,0
2/29/20,Guinea,0,0,0
3/1/20,Guinea,0,0,0
3/2/20,Guinea,0,0,0
3/3/20,Guinea,0,0,0
3/4/20,Guinea,0,0,0
3/5/20,Guinea,0,0,0
3/6/20,Guinea,0,0,0
3/7/20,Guinea,0,0,0
3/8/20,Guinea,0,0,0
3/9/20,Guinea,0,0,0
3/10/20,Guinea,0,0,0
3/11/20,Guinea,0,0,0
3/12/20,Guinea,0,0,0
3/13/20,Guinea,1,0,0
3/14/20,Guinea,1,0,0
3/15/20,Guinea,1,0,0
3/16/20,Guinea,1,0,0
3/17/20,Guinea,1,0,0
3/18/20,Guinea,1,0,0
3/19/20,Guinea,1,0,0
3/20/20,Guinea,1,0,0
3/21/20,Guinea,2,0,0
3/22/20,Guinea,2,0,0
3/23/20,Guinea,4,0,0
3/24/20,Guinea,4,0,0
3/25/20,Guinea,4,0,0
3/26/20,Guinea,4,0,0
3/27/20,Guinea,8,0,0
3/28/20,Guinea,8,0,0
3/29/20,Guinea,16,0,0
3/30/20,Guinea,22,0,0
3/31/20,Guinea,22,0,0
4/1/20,Guinea,30,0,0
4/2/20,Guinea,52,0,0
4/3/20,Guinea,73,2,0
4/4/20,Guinea,111,5,0
4/5/20,Guinea,121,5,0
4/6/20,Guinea,128,5,0
4/7/20,Guinea,144,5,0
4/8/20,Guinea,164,5,0
4/9/20,Guinea,194,11,0
4/10/20,Guinea,212,15,0
4/11/20,Guinea,250,17,0
4/12/20,Guinea,250,17,0
4/13/20,Guinea,319,17,0
4/14/20,Guinea,363,31,0
4/15/20,Guinea,404,31,1
4/16/20,Guinea,438,49,1
4/17/20,Guinea,477,59,3
4/18/20,Guinea,518,65,3
1/22/20,Guyana,0,0,0
1/23/20,Guyana,0,0,0
1/24/20,Guyana,0,0,0
1/25/20,Guyana,0,0,0
1/26/20,Guyana,0,0,0
1/27/20,Guyana,0,0,0
1/28/20,Guyana,0,0,0
1/29/20,Guyana,0,0,0
1/30/20,Guyana,0,0,0
1/31/20,Guyana,0,0,0
2/1/20,Guyana,0,0,0
2/2/20,Guyana,0,0,0
2/3/20,Guyana,0,0,0
2/4/20,Guyana,0,0,0
2/5/20,Guyana,0,0,0
2/6/20,Guyana,0,0,0
2/7/20,Guyana,0,0,0
2/8/20,Guyana,0,0,0
2/9/20,Guyana,0,0,0
2/10/20,Guyana,0,0,0
2/11/20,Guyana,0,0,0
2/12/20,Guyana,0,0,0
2/13/20,Guyana,0,0,0
2/14/20,Guyana,0,0,0
2/15/20,Guyana,0,0,0
2/16/20,Guyana,0,0,0
2/17/20,Guyana,0,0,0
2/18/20,Guyana,0,0,0
2/19/20,Guyana,0,0,0
2/20/20,Guyana,0,0,0
2/21/20,Guyana,0,0,0
2/22/20,Guyana,0,0,0
2/23/20,Guyana,0,0,0
2/24/20,Guyana,0,0,0
2/25/20,Guyana,0,0,0
2/26/20,Guyana,0,0,0
2/27/20,Guyana,0,0,0
2/28/20,Guyana,0,0,0
2/29/20,Guyana,0,0,0
3/1/20,Guyana,0,0,0
3/2/20,Guyana,0,0,0
3/3/20,Guyana,0,0,0
3/4/20,Guyana,0,0,0
3/5/20,Guyana,0,0,0
3/6/20,Guyana,0,0,0
3/7/20,Guyana,0,0,0
3/8/20,Guyana,0,0,0
3/9/20,Guyana,0,0,0
3/10/20,Guyana,0,0,0
3/11/20,Guyana,0,0,0
3/12/20,Guyana,1,0,1
3/13/20,Guyana,1,0,1
3/14/20,Guyana,1,0,1
3/15/20,Guyana,4,0,1
3/16/20,Guyana,4,0,1
3/17/20,Guyana,7,0,1
3/18/20,Guyana,7,0,1
3/19/20,Guyana,7,0,1
3/20/20,Guyana,7,0,1
3/21/20,Guyana,7,0,1
3/22/20,Guyana,19,0,1
3/23/20,Guyana,20,0,1
3/24/20,Guyana,5,0,1
3/25/20,Guyana,5,0,1
3/26/20,Guyana,5,0,1
3/27/20,Guyana,5,0,1
3/28/20,Guyana,8,0,1
3/29/20,Guyana,8,0,1
3/30/20,Guyana,8,0,1
3/31/20,Guyana,12,0,2
4/1/20,Guyana,19,0,2
4/2/20,Guyana,19,0,4
4/3/20,Guyana,23,0,4
4/4/20,Guyana,23,0,4
4/5/20,Guyana,24,0,4
4/6/20,Guyana,31,8,4
4/7/20,Guyana,33,8,5
4/8/20,Guyana,37,8,6
4/9/20,Guyana,37,8,6
4/10/20,Guyana,37,8,6
4/11/20,Guyana,45,8,6
4/12/20,Guyana,45,8,6
4/13/20,Guyana,45,8,6
4/14/20,Guyana,47,8,6
4/15/20,Guyana,55,8,6
4/16/20,Guyana,55,8,6
4/17/20,Guyana,63,9,6
4/18/20,Guyana,63,9,6
1/22/20,Haiti,0,0,0
1/23/20,Haiti,0,0,0
1/24/20,Haiti,0,0,0
1/25/20,Haiti,0,0,0
1/26/20,Haiti,0,0,0
1/27/20,Haiti,0,0,0
1/28/20,Haiti,0,0,0
1/29/20,Haiti,0,0,0
1/30/20,Haiti,0,0,0
1/31/20,Haiti,0,0,0
2/1/20,Haiti,0,0,0
2/2/20,Haiti,0,0,0
2/3/20,Haiti,0,0,0
2/4/20,Haiti,0,0,0
2/5/20,Haiti,0,0,0
2/6/20,Haiti,0,0,0
2/7/20,Haiti,0,0,0
2/8/20,Haiti,0,0,0
2/9/20,Haiti,0,0,0
2/10/20,Haiti,0,0,0
2/11/20,Haiti,0,0,0
2/12/20,Haiti,0,0,0
2/13/20,Haiti,0,0,0
2/14/20,Haiti,0,0,0
2/15/20,Haiti,0,0,0
2/16/20,Haiti,0,0,0
2/17/20,Haiti,0,0,0
2/18/20,Haiti,0,0,0
2/19/20,Haiti,0,0,0
2/20/20,Haiti,0,0,0
2/21/20,Haiti,0,0,0
2/22/20,Haiti,0,0,0
2/23/20,Haiti,0,0,0
2/24/20,Haiti,0,0,0
2/25/20,Haiti,0,0,0
2/26/20,Haiti,0,0,0
2/27/20,Haiti,0,0,0
2/28/20,Haiti,0,0,0
2/29/20,Haiti,0,0,0
3/1/20,Haiti,0,0,0
3/2/20,Haiti,0,0,0
3/3/20,Haiti,0,0,0
3/4/20,Haiti,0,0,0
3/5/20,Haiti,0,0,0
3/6/20,Haiti,0,0,0
3/7/20,Haiti,0,0,0
3/8/20,Haiti,0,0,0
3/9/20,Haiti,0,0,0
3/10/20,Haiti,0,0,0
3/11/20,Haiti,0,0,0
3/12/20,Haiti,0,0,0
3/13/20,Haiti,0,0,0
3/14/20,Haiti,0,0,0
3/15/20,Haiti,0,0,0
3/16/20,Haiti,0,0,0
3/17/20,Haiti,0,0,0
3/18/20,Haiti,0,0,0
3/19/20,Haiti,0,0,0
3/20/20,Haiti,2,0,0
3/21/20,Haiti,2,0,0
3/22/20,Haiti,2,0,0
3/23/20,Haiti,6,0,0
3/24/20,Haiti,7,0,0
3/25/20,Haiti,8,0,0
3/26/20,Haiti,8,0,0
3/27/20,Haiti,8,0,0
3/28/20,Haiti,8,0,0
3/29/20,Haiti,15,1,0
3/30/20,Haiti,15,1,0
3/31/20,Haiti,15,1,0
4/1/20,Haiti,16,1,0
4/2/20,Haiti,16,1,0
4/3/20,Haiti,18,1,0
4/4/20,Haiti,20,1,0
4/5/20,Haiti,21,1,1
4/6/20,Haiti,24,0,1
4/7/20,Haiti,25,0,1
4/8/20,Haiti,27,0,1
4/9/20,Haiti,30,0,2
4/10/20,Haiti,31,0,2
4/11/20,Haiti,33,0,2
4/12/20,Haiti,33,0,3
4/13/20,Haiti,40,0,3
4/14/20,Haiti,40,0,3
4/15/20,Haiti,41,0,3
4/16/20,Haiti,41,0,3
4/17/20,Haiti,43,0,3
4/18/20,Haiti,44,0,3
1/22/20,Holy See,0,0,0
1/23/20,Holy See,0,0,0
1/24/20,Holy See,0,0,0
1/25/20,Holy See,0,0,0
1/26/20,Holy See,0,0,0
1/27/20,Holy See,0,0,0
1/28/20,Holy See,0,0,0
1/29/20,Holy See,0,0,0
1/30/20,Holy See,0,0,0
1/31/20,Holy See,0,0,0
2/1/20,Holy See,0,0,0
2/2/20,Holy See,0,0,0
2/3/20,Holy See,0,0,0
2/4/20,Holy See,0,0,0
2/5/20,Holy See,0,0,0
2/6/20,Holy See,0,0,0
2/7/20,Holy See,0,0,0
2/8/20,Holy See,0,0,0
2/9/20,Holy See,0,0,0
2/10/20,Holy See,0,0,0
2/11/20,Holy See,0,0,0
2/12/20,Holy See,0,0,0
2/13/20,Holy See,0,0,0
2/14/20,Holy See,0,0,0
2/15/20,Holy See,0,0,0
2/16/20,Holy See,0,0,0
2/17/20,Holy See,0,0,0
2/18/20,Holy See,0,0,0
2/19/20,Holy See,0,0,0
2/20/20,Holy See,0,0,0
2/21/20,Holy See,0,0,0
2/22/20,Holy See,0,0,0
2/23/20,Holy See,0,0,0
2/24/20,Holy See,0,0,0
2/25/20,Holy See,0,0,0
2/26/20,Holy See,0,0,0
2/27/20,Holy See,0,0,0
2/28/20,Holy See,0,0,0
2/29/20,Holy See,0,0,0
3/1/20,Holy See,0,0,0
3/2/20,Holy See,0,0,0
3/3/20,Holy See,0,0,0
3/4/20,Holy See,0,0,0
3/5/20,Holy See,0,0,0
3/6/20,Holy See,1,0,0
3/7/20,Holy See,1,0,0
3/8/20,Holy See,1,0,0
3/9/20,Holy See,1,0,0
3/10/20,Holy See,1,0,0
3/11/20,Holy See,1,0,0
3/12/20,Holy See,1,0,0
3/13/20,Holy See,1,0,0
3/14/20,Holy See,1,0,0
3/15/20,Holy See,1,0,0
3/16/20,Holy See,1,0,0
3/17/20,Holy See,1,0,0
3/18/20,Holy See,1,0,0
3/19/20,Holy See,1,0,0
3/20/20,Holy See,1,0,0
3/21/20,Holy See,1,0,0
3/22/20,Holy See,1,0,0
3/23/20,Holy See,1,0,0
3/24/20,Holy See,4,0,0
3/25/20,Holy See,4,0,0
3/26/20,Holy See,4,0,0
3/27/20,Holy See,4,0,0
3/28/20,Holy See,6,0,0
3/29/20,Holy See,6,0,0
3/30/20,Holy See,6,0,0
3/31/20,Holy See,6,0,0
4/1/20,Holy See,6,0,0
4/2/20,Holy See,7,0,0
4/3/20,Holy See,7,0,0
4/4/20,Holy See,7,0,0
4/5/20,Holy See,7,0,0
4/6/20,Holy See,7,0,0
4/7/20,Holy See,7,0,0
4/8/20,Holy See,8,2,0
4/9/20,Holy See,8,2,0
4/10/20,Holy See,8,2,0
4/11/20,Holy See,8,2,0
4/12/20,Holy See,8,2,0
4/13/20,Holy See,8,2,0
